Segment,Accidents ,Miles,AADT
3894,48,0.91,18988.92308
3895,17,8.92,262.6153846
3896,4,5.23,262.6153846
3897,24,0.83,2922.846154
3898,12,1.55,2592.615385
3899,8,1.05,2592.615385
3900,5,0.33,2592.615385
3901,11,1.15,2592.615385
3902,2,0.61,2592.615385
3903,1,0.3,2024
3904,2,0.97,1622.384615
3905,5,1.46,1622.384615
3906,3,1.44,1622.384615
3907,2,0.29,1622.384615
3908,1,0.13,1622.384615
3909,3,1.38,1557.538462
3910,0,0.53,3389.846154
3911,5,1.63,971.2307692
3912,3,1.2,971.2307692
3913,0,0.46,971.2307692
3914,0,0.04,3485
3915,0,0.01,3485
3916,1,0.04,3485
3917,0,0.05,2598.923077
3918,5,0.73,3331.769231
3919,5,0.91,3331.769231
3920,11,1.23,3331.769231
3921,32,2.87,2975.846154
3922,0,0.05,3228.846154
3923,1,0.12,3413.461538
3924,15,3.08,1176.384615
3925,16,6.24,1176.384615
3926,1,0.29,1898.769231
3927,16,3.67,1663.615385
3928,30,1.8,4002.230769
3929,7,0.62,6643
3930,6,0.24,7606.769231
3931,12,0.61,7606.769231
3932,6,0.54,7606.769231
3933,4,0.69,7606.769231
3934,6,0.84,10475
3935,10,0.35,8181.769231
3936,2,0.1,8181.769231
3937,50,2.85,8181.769231
3938,0,0.05,8247.384615
3939,10,0.71,8247.384615
3940,17,0.96,8247.384615
3941,10,1.36,1157.538462
3942,20,1.96,1157.538462
3943,12,1.95,1157.538462
3944,5,0.57,4130
3945,72,2.14,5154.461538
3946,100,2.46,8476.846154
3947,228,4.36,8131.230769
3948,2,1.74,2026.538462
3949,0,0.47,2171.923077
3950,2,0.04,8171.846154
3951,1,0.08,6945.230769
3952,0,0.03,6945.230769
3953,1,0.08,6945.230769
3954,0,0.04,6945.230769
3955,0,0.04,3696.307692
3956,0,0.02,2460.769231
3957,9,0.89,2460.769231
3958,0,0.07,2460.769231
3959,3,0.26,2288.076923
3960,30,3.6,1732.230769
3961,11,0.44,1732.230769
3962,8,0.37,1732.230769
3963,8,0.37,1732.230769
3964,5,0.85,1732.230769
3965,23,1.52,1732.230769
3966,5,0.18,1732.230769
3967,2,0.62,1732.230769
3968,0,0.18,1732.230769
3969,1,0.74,1732.230769
3970,0,0.34,1732.230769
3971,0,0.15,1732.230769
3972,1,0.54,1732.230769
3973,3,1.11,1338.923077
3974,3,0.49,1457.230769
3975,0,0.25,1457.230769
3976,2,1.48,1457.230769
3977,5,0.62,1457.230769
3978,1,0.04,1047.538462
3979,0,0.23,1047.538462
3980,7,1.03,1047.538462
3981,69,9.5,1047.538462
3982,17,2.56,1047.538462
3983,1,0.08,1809.769231
3984,0,0.02,697.6923077
3985,0,0.2,697.6923077
3986,1,0.86,462.0769231
3987,9,0.23,4864.846154
3988,0,0.13,5154.846154
3989,4,0.68,5154.846154
3990,1,0.41,5154.846154
3991,0,0.02,5154.846154
3992,0,0.2,1021.153846
3993,2,0.32,1021.153846
3994,0,0.33,1021.153846
3995,6,3.59,1021.153846
3996,1,1.59,1021.153846
3997,1,0.4,1021.153846
3998,5,1.44,1021.153846
3999,4,2.14,579.6923077
4000,13,2.89,579.6923077
4001,13,3.5,579.8461538
4002,10,3.59,579.6923077
4003,3,1.52,403.3076923
4004,15,8.92,403.3076923
4005,8,1,2286.461538
4006,3,0.3,2286.461538
4007,2,0.73,2286.461538
4008,1,0.6,2255.692308
4009,0,0.04,2255.692308
4010,3,0.68,2255.692308
4011,3,0.87,2070.461538
4012,0,0.09,2126.230769
4013,0,0.09,2126.230769
4014,0,0.18,2120.461538
4015,1,0.28,2012.692308
4016,7,0.89,2012.692308
4017,23,2.61,2012.692308
4018,38,2.52,2012.692308
4019,11,0.57,2012.692308
4020,1,0.54,2206
4021,0,0.02,2206
4022,4,0.2,2546.923077
4023,2,0.35,2546.923077
4024,5,0.79,2554.615385
4025,3,0.27,2554.615385
4026,2,0.21,2554.615385
4027,0,0.04,2554.615385
4028,5,0.62,2554.615385
4029,11,0.62,3294.923077
4030,2,0.04,3487.230769
4031,13,0.29,3487.230769
4032,2,0.49,3487.230769
4033,5,0.19,4017.384615
4034,4,0.05,5072.615385
4035,3,0.35,5072.615385
4036,6,0.55,5072.615385
4037,11,0.05,10049.07692
4038,1,0.01,10049.07692
4039,0,0.15,11776.46154
4040,3,0.15,11776.46154
4041,4,0.16,13093.61538
4042,24,1.02,12978.23077
4043,1,0.04,12978.23077
4044,12,0.6,12936.69231
4045,7,0.35,12936.69231
4046,8,0.58,12780.76923
4047,18,1.38,12780.76923
4048,7,0.27,12780.76923
4049,1,0.04,11937
4050,99,2.27,12013.92308
4051,15,0.03,14902
4052,0,0.09,4893.076923
4053,0,0.21,4893.076923
4054,42,5.17,4000.076923
4055,28,0.99,3830.846154
4056,4,0.28,2650.230769
4057,10,1,2650.230769
4058,0,0.23,2650.230769
4059,10,0.72,2650.230769
4060,5,0.93,2650.230769
4061,0,0.09,2650.230769
4062,13,2.49,2382.923077
4063,3,0.88,2329.076923
4064,3,0.42,2329.076923
4065,45,7.5,2148.615385
4066,5,1.31,2145
4067,5,0.54,2371.615385
4068,0,0.05,2616.307692
4069,0,0.03,2688.076923
4070,29,8.05,1092.692308
4071,3,0.86,821.0769231
4072,0,0.04,405
4073,0,0.11,405
4074,0,0.01,405
4075,1,0.72,405
4076,2,0.47,405
4077,1,0.24,405
4078,0,0.57,405
4079,0,0.12,405
4080,0,0.17,405
4081,5,2.24,405
4082,3,6.01,412.6923077
4083,7,1.2,412.6923077
4084,0,0.15,412.6923077
4085,1,1,412.6923077
4086,0,0.15,412.6923077
4087,2,0.62,412.6923077
4088,1,1.02,412.6923077
4089,11,5.49,449.2307692
4090,12,4.44,696.3076923
4091,0,0.38,814.5384615
4092,1,0.31,821.4615385
4093,4,4.37,821.4615385
4094,0,0.11,821.4615385
4095,21,5.05,1099.692308
4096,1,0.03,1099.692308
4097,3,0.38,1099.692308
4098,0,0.02,1099.692308
4099,0,0.14,1099.692308
4100,0,0.02,1142.769231
4101,2,0.09,1142.769231
4102,1,0.23,1142.769231
4103,0,0.03,1153.538462
4104,2,0.68,1153.538462
4105,3,0.24,1153.538462
4106,4,0.31,1279.615385
4107,13,2.55,1279.615385
4108,0,0.31,1279.615385
4109,4,0.66,1279.615385
4110,1,0.21,1279.615385
4111,5,1.37,1322.692308
4112,6,3.47,1353.461538
4113,4,0.61,1353.461538
4114,2,0.62,2085.461538
4115,1,0.14,2085.461538
4116,3,0.3,2021.692308
4117,0,0.07,2089.538462
4118,0,0.09,4426.923077
4119,0,0.11,4426.923077
4120,1,0.58,3261.615385
4121,1,0.31,3261.615385
4122,1,0.06,3261.615385
4123,2,0.14,2068.769231
4124,42,7.79,2068.769231
4125,21,4.25,2068.769231
4126,5,0.43,2068.769231
4127,17,6.23,1572.923077
4128,55,13.04,1572.923077
4129,2,0.6,1554.615385
4130,1,1.73,2811.461538
4131,0,0.31,2811.461538
4132,0,0.04,3364.615385
4133,2,0.53,2315.230769
4134,3,1,1417.153846
4135,10,6.39,1182.769231
4136,26,7.89,1182.769231
4137,0,0.11,1213.538462
4138,18,6.07,1234.076923
4139,0,1.66,1234.076923
4140,3,1.26,1237.923077
4141,5,1.95,1237.923077
4142,1,0.17,1237.923077
4143,0,0.18,1373.384615
4144,6,1.8,1373.384615
4145,5,1.86,1373.384615
4146,7,4.86,577.3076923
4147,1,2.23,569.7692308
4148,3,3.61,507.6153846
4149,5,2.49,507.6153846
4150,0,0.32,507.6153846
4151,0,0.11,507.6153846
4152,5,2.33,507.6153846
4153,2,1.33,507.6153846
4154,0,0.04,507.6153846
4155,4,1.09,507.6153846
4156,0,0.03,507.6153846
4157,0,1.91,507.6153846
4158,2,1.41,507.6153846
4159,3,0.79,507.6153846
4160,65,19.74,726.6153846
4161,35,6.03,1001.384615
4162,56,8.81,1095.923077
4163,47,5.52,1261
4164,2,0.16,1261
4165,0,0.02,1261
4166,1,0.07,1261
4167,117,8.82,1529.846154
4168,1,0.36,1750.230769
4169,19,4.18,428.7692308
4170,3,1.49,428.7692308
4171,4,5.53,428.7692308
4172,9,5.05,428.7692308
4173,2,0.58,428.7692308
4174,17,9.37,584.5384615
4175,1,0.94,584.5384615
4176,0,0.15,584.5384615
4177,0,0.43,584.5384615
4178,3,0.32,584.5384615
4179,1,0.33,6500.307692
4180,16,1.22,6500.307692
4181,3,0.18,2695.923077
4182,8,1.2,2695.923077
4183,7,1.02,2209.153846
4184,26,2.48,2209.153846
4185,22,2.43,2101.923077
4186,6,0.6,1524.923077
4187,3,0.38,1524.923077
4188,1,0.33,1524.923077
4189,10,1.01,1524.923077
4190,9,1.24,1469.769231
4191,5,0.95,1469.769231
4192,7,1.46,1469.769231
4193,2,0.63,1469.769231
4194,51,4.98,1469.769231
4195,7,0.63,1469.769231
4196,8,0.77,1469.769231
4197,2,0.6,1469.769231
4198,12,1.31,1469.769231
4199,8,1.84,1469.769231
4200,3,0.97,2501.692308
4201,22,1.83,2501.692308
4202,0,0.01,9521
4203,0,0.01,10079.15385
4204,0,0.02,10059.69231
4205,0,0.01,5295.230769
4206,1,0.07,5295.230769
4207,8,0.29,4906.923077
4208,0,0.21,4591.076923
4209,2,0.22,4591.076923
4210,9,1.52,3901.307692
4211,2,0.1,3901.307692
4212,4,1.39,3304.153846
4213,2,0.54,3304.153846
4214,4,1.23,3304.153846
4215,4,1.02,2850.692308
4216,7,2.22,2635.307692
4217,16,4.03,2635.307692
4218,23,2.46,2468
4219,6,1.61,2468
4220,11,3,3031.153846
4221,11,2.57,3031.153846
4222,7,1.51,3031.153846
4223,3,0.95,3031.153846
4224,0,0.64,3031.153846
4225,12,2.76,4566.230769
4226,0,0.55,4681.615385
4227,4,0.83,4681.615385
4228,4,0.48,4789.307692
4229,1,0.21,4699.230769
4230,5,1.18,4699.230769
4231,2,0.22,4056.615385
4232,4,0.33,2854.769231
4233,10,0.39,2854.769231
4234,51,3.29,2854.769231
4235,4,0.16,2854.769231
4236,40,3.08,2854.769231
4237,45,3.68,2854.769231
4238,1,0.36,1788.692308
4239,30,3.38,1865.615385
4240,5,3.01,1865.615385
4241,0,0.59,1869.461538
4242,6,1.39,1869.461538
4243,19,3.09,1869.461538
4244,8,0.71,2237.384615
4245,4,0.29,2627
4246,1,0.12,3017.384615
4247,16,1.94,3017.384615
4248,4,0.55,3017.384615
4249,0,0.03,3017.384615
4250,2,0.74,3230.076923
4251,8,0.58,3454
4252,0,0.06,3816.846154
4253,1,0.19,3816.846154
4254,24,1.97,3847.615385
4255,19,1.34,3847.615385
4256,26,2.53,3909.153846
4257,5,0.15,5377.153846
4258,22,1.25,5386.076923
4259,1,0.26,10960.84615
4260,3,0.2,10960.84615
4261,27,0.76,10960.84615
4262,56,2.31,10960.84615
4263,3,0.03,10960.84615
4264,15,0.58,11655.07692
4265,12,0.21,11655.07692
4266,15,0.54,12164.53846
4267,6,0.53,13287.30769
4268,1,0.31,2040.923077
4269,17,1.1,1910.384615
4270,1,4,1425.538462
4271,0,12.21,1425.538462
4272,1,14.55,1425.538462
4273,0,2.35,2389.538462
4274,1,1.69,1825.153846
4275,1,1.9,1825.153846
4276,2,0.38,3021.076923
4277,2,0.87,3031.538462
4278,0,0.03,3868.923077
4279,0,0.26,3868.923077
4280,6,1.19,3868.923077
4281,0,0.26,3616
4282,0,0.04,3616
4283,3,0.09,3616
4284,0,0.01,4359.307692
4285,2,0.33,6190.307692
4286,7,0.47,4280.384615
4287,112,4.32,4198.461538
4288,53,1.99,4198.461538
4289,6,0.85,4198.461538
4290,26,1.84,4198.461538
4291,6,0.35,4555.153846
4292,76,3.02,4555.153846
4293,10,0.48,4658.692308
4294,10,0.75,5901.692308
4295,27,1.36,7910
4296,2,0.06,7910
4297,3,0.07,8525.384615
4298,8,0.43,8525.384615
4299,0,0.16,2101.923077
4300,1,0.19,3437.769231
4301,2,0.32,3437.769231
4302,8,2.8,2591.153846
4303,1,1.22,3549.538462
4304,0,0.1,3549.538462
4305,1,0.34,3549.538462
4306,0,0.08,5906.230769
4307,4,0.2,7526.307692
4308,16,0.8,7526.307692
4309,0,0.01,5050.923077
4310,3,0.16,4765.230769
4311,6,0.3,4765.230769
4312,1,0.01,5099.615385
4313,30,2.04,4341
4314,0,0.06,4341
4315,2,0.15,4341
4316,5,0.4,4341
4317,77,6.08,4341
4318,31,1.03,4247.692308
4319,0,0.06,4247.692308
4320,3,0.08,4247.692308
4321,7,0.78,4247.692308
4322,42,1.48,6173.076923
4323,24,1.46,6173.076923
4324,3,0.31,6173.076923
4325,2,0.23,6168.846154
4326,0,0.03,5128.538462
4327,1,0.01,5063.461538
4328,4,2.65,1398.538462
4329,0,0.01,874.6923077
4330,0,1.23,853.1538462
4331,0,0.98,581.8461538
4332,4,5.05,581.8461538
4333,4,2.98,590.6153846
4334,3,1.04,590.6153846
4335,11,8.88,591.4615385
4336,1,1.42,591.4615385
4337,2,2.38,591.4615385
4338,2,3.26,586.7692308
4339,6,4.95,586.7692308
4340,14,8.24,586.7692308
4341,3,4.41,617.6923077
4342,5,0.59,5562.769231
4343,0,0.02,2573.230769
4344,12,2.59,2573.230769
4345,1,0.8,1991.076923
4346,12,1.98,1991.076923
4347,16,2.27,1991.076923
4348,3,0.4,1991.076923
4349,13,0.38,1991.076923
4350,27,1.49,1991.076923
4351,86,11.5,1673.846154
4352,29,4.99,1673.846154
4353,16,4.11,1673.846154
4354,0,0.62,2067.230769
4355,14,2.67,2067.230769
4356,4,0.99,2067.230769
4357,3,0.66,2067.230769
4358,1,0.38,2524.615385
4359,0,0.08,1807
4360,0,0.08,1807
4361,16,3.76,1807
4362,1,0.34,1737.615385
4363,9,3.68,1725.846154
4364,3,0.51,1725.846154
4365,2,1.31,1777.153846
4366,0,0.12,1777.153846
4367,3,0.49,1777.692308
4368,9,1.76,1848.384615
4369,15,2.3,1848.384615
4370,0,0.02,1917.615385
4371,0,0.04,1965.615385
4372,31,5.84,2287.846154
4373,8,1.02,2287.846154
4374,15,1.46,2622.538462
4375,1,0.1,6775.153846
4376,2,0.12,6928.307692
4377,0,0.06,6928.307692
4378,2,0.02,6928.307692
4379,0,0.07,6928.307692
4380,33,1.55,6640.923077
4381,8,0.69,4879.384615
4382,1,0.64,4193.076923
4383,0,0.16,4136.076923
4384,2,0.45,4136.076923
4385,9,1.1,4119.692308
4386,4,0.26,4119.692308
4387,5,0.27,4119.692308
4388,30,1.46,4119.692308
4389,32,1.3,4119.692308
4390,20,1,4119.692308
4391,3,0.19,4976.615385
4392,2,0.22,5847.615385
4393,8,1.96,1184.923077
4394,2,0.94,3646.538462
4395,2,0.79,198.3846154
4396,1,0.72,198.3846154
4397,0,1.98,228.4615385
4398,4,0.35,1093.307692
4399,0,0.01,1426.923077
4400,4,1.02,1426.923077
4401,0,0.03,1426.923077
4402,8,1.15,2367.461538
4403,1,0.06,4103.769231
4404,12,1.15,2217.076923
4405,9,1.2,2217.076923
4406,1,0.4,952
4407,1,0.24,952
4408,0,0.06,952
4409,0,0.26,952
4410,9,1.41,952
4411,0,0.21,952
4412,0,0.22,952
4413,3,0.14,952
4414,2,1.19,768.6153846
4415,7,0.75,703.5384615
4416,0,0.04,712.6923077
4417,1,0.32,712.6923077
4418,2,1,2666.846154
4419,0,0.08,2568.923077
4420,0,0.64,2568.923077
4421,8,2.78,2568.923077
4422,3,2.48,2375.307692
4423,4,0.88,2375.307692
4424,4,0.83,2375.307692
4425,5,0.75,2375.307692
4426,9,0.84,2375.307692
4427,19,2.51,2375.307692
4428,31,2.49,2375.307692
4429,2,1,2375.307692
4430,2,1.01,2379.153846
4431,1,0.67,2366.538462
4432,5,1.93,2366.538462
4433,2,1.46,2366.538462
4434,5,2.33,2524.846154
4435,16,2.27,2994.307692
4436,1,0.53,2994.307692
4437,2,0.85,2994.307692
4438,11,4.75,2994.307692
4439,0,0.04,2994.307692
4440,8,3.07,3384.692308
4441,4,1.69,3384.692308
4442,2,0.89,5678.615385
4443,2,0.51,5678.615385
4444,1,0.49,5678.615385
4445,5,0.56,6063.230769
4446,3,0.41,7564.538462
4447,9,1.21,3948.923077
4448,2,0.33,3948.923077
4449,18,3.55,3266.076923
4450,1,0.7,2782.076923
4451,10,1.34,2782.076923
4452,13,3.36,2309.384615
4453,1,0.21,2112.923077
4454,12,4.66,2112.923077
4455,1,0.41,2112.923077
4456,3,0.48,2171.692308
4457,0,1.94,1961.615385
4458,20,8.75,1961.615385
4459,15,0.95,1961.615385
4460,3,1.1,1992.692308
4461,6,1.59,1973.076923
4462,3,0.21,1973.076923
4463,2,0.54,1973.076923
4464,6,0.64,2039.923077
4465,0,0.02,2039.923077
4466,2,0.1,2106.692308
4467,24,2.65,2106.692308
4468,0,0.03,2106.692308
4469,11,0.76,2106.692308
4470,8,0.52,2106.692308
4471,0,0.05,2192.615385
4472,6,0.86,2192.615385
4473,16,2.77,2192.615385
4474,0,0.2,2192.615385
4475,0,0.01,2192.615385
4476,17,1.52,2880.846154
4477,3,0.08,2960.846154
4478,1,0.04,4072.846154
4479,2,0.21,4073.923077
4480,3,0.48,3793.384615
4481,1,0.1,3793.384615
4482,6,1.06,3793.384615
4483,23,2.31,3793.384615
4484,32,3.09,3739.538462
4485,40,2.85,3739.538462
4486,6,0.8,3515.846154
4487,1,0.44,3515.846154
4488,2,0.29,3446.615385
4489,0,0.3,3515.846154
4490,9,1.33,3500.461538
4491,10,1.82,3500.461538
4492,13,1.75,3500.461538
4493,5,0.71,3095.307692
4494,0,0.02,3095.307692
4495,1,0.33,3095.307692
4496,16,1.67,3095.307692
4497,33,3.47,2792.923077
4498,7,0.67,2792.923077
4499,46,6.26,2998.076923
4500,35,2.97,2998.076923
4501,6,1.26,2998.076923
4502,1,0.13,3256.384615
4503,3,0.64,4251.615385
4504,2,0.05,6164.307692
4505,8,0.72,6164.307692
4506,8,3.77,2448.461538
4507,0,0.41,2448.461538
4508,28,4.19,2448.461538
4509,9,1.38,2448.461538
4510,3,0.98,2448.461538
4511,32,2.68,2278.076923
4512,0,0.06,2278.076923
4513,3,0.93,2607.461538
4514,5,1.28,2697.307692
4515,4,1.31,2697.307692
4516,0,0.02,1369.538462
4517,16,5.02,1202.384615
4518,8,1.66,1174.307692
4519,31,6.43,1174.307692
4520,1,1.1,1923.538462
4521,1,1.15,2201.307692
4522,1,0.64,3235.307692
4523,1,0.08,3235.307692
4524,1,0.08,5272.846154
4525,0,0.02,3786.538462
4526,0,0.1,3786.538462
4527,1,0.09,3786.538462
4528,2,0.41,2305.538462
4529,0,0.3,1554.307692
4530,0,0.74,1554.307692
4531,17,6.18,1492.769231
4532,2,1.49,618.3076923
4533,13,5.76,618.3076923
4534,11,9.03,618.3076923
4535,6,3.14,618.3076923
4536,14,8.75,618.3076923
4537,2,1.67,515.3076923
4538,18,7.54,515.3076923
4539,12,4.68,515.3076923
4540,2,0.94,515.3076923
4541,2,0.88,515.3076923
4542,2,1.05,1335.615385
4543,1,0.83,724.0769231
4544,0,0.27,543.1538462
4545,12,4.61,542.5384615
4546,12,5.76,512.3846154
4547,0,0.03,483.6153846
4548,2,1.17,483.6153846
4549,1,3.07,483.6153846
4550,0,1.38,445.3846154
4551,2,0.91,445.3846154
4552,3,1.76,445.3846154
4553,0,0.08,445.3846154
4554,0,0.16,468.1538462
4555,8,3.66,484.7692308
4556,0,1.17,484.7692308
4557,1,0.59,484.7692308
4558,5,1.48,484.7692308
4559,27,3.84,484.7692308
4560,4,1.18,484.7692308
4561,0,0.54,580.1538462
4562,0,0.02,1136.076923
4563,1,0.4,1240.692308
4564,0,0.39,1240.692308
4565,1,0.5,1240.692308
4566,50,9.92,1822.923077
4567,0,0.05,4976.923077
4568,5,0.57,4976.923077
4569,8,0.16,4976.923077
4570,2,0.21,4976.923077
4571,25,3.31,1064.230769
4572,9,1.74,1064.230769
4573,0,0.11,1285.769231
4574,0,0.01,3797.230769
4575,0,0.01,3797.230769
4576,1,0.08,3735.692308
4577,0,0.03,3735.692308
4578,10,1.05,3425.461538
4579,16,0.58,2942.230769
4580,17,0.92,2942.230769
4581,4,0.76,2942.230769
4582,4,0.89,2953.769231
4583,64,5.21,3181.461538
4584,0,0.35,3181.461538
4585,5,0.59,3181.461538
4586,26,0.94,3181.461538
4587,7,1.17,3196.538462
4588,30,2.25,3808.615385
4589,10,1.84,3808.615385
4590,0,0.02,6824.461538
4591,0,0.14,5917.230769
4592,0,0.17,5917.230769
4593,1,0.23,2698.615385
4594,0,0.04,2698.615385
4595,1,0.22,2414
4596,0,0.06,2414
4597,6,0.76,2414
4598,4,0.8,2414
4599,6,1.02,1722.538462
4600,0,0.35,1722.538462
4601,5,1.06,1722.538462
4602,4,0.27,1716.461538
4603,9,0.9,767
4604,0,0.19,767
4605,5,2.13,767
4606,30,3.54,699.3076923
4607,27,5.09,562.7692308
4608,9,3.52,562.7692308
4609,33,2.78,791.4615385
4610,0,0.12,468.5384615
4611,9,2.85,468.5384615
4612,5,0.61,476.3846154
4613,4,2.43,476.3846154
4614,1,1.94,476.3846154
4615,0,0.07,476.3846154
4616,2,0.65,476.3846154
4617,0,0.02,476.3846154
4618,0,0.11,476.3846154
4619,0,0.51,690.7692308
4620,3,1.06,320.0769231
4621,1,3.44,244.7692308
4622,3,3.7,244.7692308
4623,7,7.77,242.3076923
4624,0,2.54,240.1538462
4625,0,0.15,527.1538462
4626,2,1.11,414.5384615
4627,10,0.64,414.5384615
4628,0,0.78,414.5384615
4629,0,0.06,414.5384615
4630,5,2.24,414.5384615
4631,1,0.51,414.5384615
4632,0,0.05,414.5384615
4633,4,4.92,414.5384615
4634,0,0.08,5648
4635,1,0.26,6139.461538
4636,1,0.12,6139.461538
4637,0,0.09,2911.384615
4638,1,0.14,4912.615385
4639,0,0.04,5734.153846
4640,7,0.22,5734.153846
4641,1,0.38,5734.153846
4642,120,4.78,3485.307692
4643,13,0.36,2718.615385
4644,10,0.43,2718.615385
4645,4,0.62,2152.769231
4646,2,0.17,2152.769231
4647,0,0.2,2152.769231
4648,8,0.77,2152.769231
4649,5,0.41,1510.615385
4650,2,0.07,1510.615385
4651,0,0.04,1379.846154
4652,0,0.01,1379.846154
4653,0,0.17,1379.846154
4654,14,2.74,1379.846154
4655,3,0.71,1379.846154
4656,5,0.77,965.8461538
4657,7,2.77,965.8461538
4658,2,0.1,2345.846154
4659,0,0.09,1505.846154
4660,0,0.11,1459.384615
4661,1,0.61,1428.923077
4662,3,0.61,1428.923077
4663,5,0.62,1428.923077
4664,0,0.03,1428.923077
4665,12,2.21,1428.923077
4666,6,1.19,1428.923077
4667,3,0.85,1428.923077
4668,1,0.23,1428.923077
4669,9,2.28,992.0769231
4670,1,0.25,992.0769231
4671,0,0.15,992.0769231
4672,0,0.07,969
4673,0,0.07,969
4674,12,2.02,917.5384615
4675,0,0.14,917.5384615
4676,1,1.6,917.5384615
4677,5,1.49,796.0769231
4678,3,0.67,776.3846154
4679,8,1.22,776.3846154
4680,5,1.9,776.3846154
4681,86,3.23,4255.769231
4682,0,0.04,4249.230769
4683,1,0.13,3943.461538
4684,138,2.83,3943.461538
4685,3,5.44,57.15384615
4686,1,0.67,57.15384615
4687,7,2.59,57.15384615
4688,0,0.1,347.8461538
4689,4,0.62,347.8461538
4690,1,0.15,406.3076923
4691,1,0.71,406.3076923
4692,2,0.32,406.3076923
4693,2,0.18,406.3076923
4694,0,0.46,406.3076923
4695,0,0.05,406.3076923
4696,3,0.46,928
4697,126,2.89,12511.69231
4698,1,0.23,6625.076923
4699,22,4.36,1780.384615
4700,14,3.34,1545.307692
4701,4,0.8,1467.461538
4702,40,16.66,909.1538462
4703,1,1.91,773.7692308
4704,40,8.26,773.7692308
4705,0,1.03,1247.461538
4706,1,3.13,1247.461538
4707,0,0.2,1469.230769
4708,3,0.92,1469.230769
4709,2,0.4,1469.230769
4710,5,4.28,1046.923077
4711,1,0.17,1105.307692
4712,7,2.67,1125.153846
4713,2,0.68,1125.153846
4714,7,4.22,1125.153846
4715,5,2.14,1333.846154
4716,11,1.66,1333.846154
4717,3,0.04,1333.846154
4718,4,1.58,1333.846154
4719,1,0.35,1333.846154
4720,5,0.95,1404.615385
4721,6,2.8,1688.153846
4722,1,1.29,1688.153846
4723,0,0.05,1688.153846
4724,1,0.5,1688.153846
4725,1,0.09,1688.153846
4726,3,0.71,1688.153846
4727,4,1.45,2899.538462
4728,3,0.35,3489.384615
4729,0,0.41,182.0769231
4730,3,1.11,182.0769231
4731,0,2.52,182.0769231
4732,4,5.04,182.0769231
4733,0,0.79,182.0769231
4734,3,1.4,183.6153846
4735,1,0.43,183.6153846
4736,0,1.56,183.6153846
4737,0,0.58,183.6153846
4738,1,1.55,284.8461538
4739,2,5.8,284.8461538
4740,0,1.35,284.8461538
4741,1,1.36,284.8461538
4742,0,1.28,316.6923077
4743,1,0.77,316.6923077
4744,0,1.08,316.6923077
4745,2,2.67,316.6923077
4746,1,1.92,316.6923077
4747,0,0.03,316.6923077
4748,0,0.05,316.6923077
4749,3,0.73,3666.846154
4750,19,1.35,3643.769231
4751,32,5.19,3643.769231
4752,4,0.33,3643.769231
4753,5,0.73,3397.769231
4754,36,2.84,3340.923077
4755,48,3.01,3340.923077
4756,1,0.59,708.0769231
4757,3,2.82,486.1538462
4758,5,3.22,326.6923077
4759,0,2.23,326.6923077
4760,1,1.17,326.6923077
4761,3,10.75,326.6923077
4762,13,10.55,273.5384615
4763,5,6.66,273.5384615
4764,0,1.38,570.6923077
4765,7,1.39,895.7692308
4766,9,0.88,895.7692308
4767,8,2.55,895.7692308
4768,4,1.48,937.8461538
4769,1,0.68,994.6923077
4770,3,2.96,994.6923077
4771,20,2.99,1057.769231
4772,11,2.28,1057.769231
4773,1,0.43,1370.923077
4774,7,1.37,1370.923077
4775,0,0.05,2444.615385
4776,4,0.29,1967.384615
4777,1,0.54,1967.384615
4778,14,3.57,1967.384615
4779,2,0.46,1967.384615
4780,4,1.01,1967.384615
4781,7,2.1,418.2307692
4782,11,4.3,418.2307692
4783,7,5.61,247.4615385
4784,3,2.22,247.4615385
4785,5,1.02,247.4615385
4786,0,0.15,2291.076923
4787,0,0.02,2156.846154
4788,0,0.08,433.7692308
4789,5,4.73,182.6153846
4790,3,0.77,180.3076923
4791,0,0.34,740.0769231
4792,1,1.28,740.0769231
4793,24,9.41,395.0769231
4794,0,1.98,395.0769231
4795,10,7.27,395.0769231
4796,0,1.16,402.1538462
4797,1,5.65,402.1538462
4798,0,0.64,402.1538462
4799,1,2.03,402.1538462
4800,0,0.7,402.1538462
4801,3,0.31,402.1538462
4802,9,6.46,402.1538462
4803,1,2.81,402.1538462
4804,0,1,402.1538462
4805,1,0.48,402.1538462
4806,1,5.42,402.1538462
4807,2,0.8,402.1538462
4808,2,1.97,402.1538462
4809,1,1.31,402.1538462
4810,9,2.74,402.9230769
4811,3,0.04,3473.153846
4812,3,0.01,8644.076923
4813,158,4.15,8644.076923
4814,64,2.08,8644.076923
4815,6,0.15,6944.076923
4816,9,0.21,6944.076923
4817,3,0.08,4470.615385
4818,9,1.42,3744.846154
4819,4,0.05,3744.846154
4820,6,0.74,2646.692308
4821,5,0.37,2646.692308
4822,0,0.2,2646.692308
4823,2,0.31,2646.692308
4824,7,0.53,2646.692308
4825,3,0.29,2646.692308
4826,2,0.2,2646.692308
4827,3,0.51,2281.769231
4828,2,0.07,2281.769231
4829,6,0.21,2281.769231
4830,10,0.57,2281.769231
4831,4,0.14,2281.769231
4832,2,0.53,2281.769231
4833,2,0.24,2281.769231
4834,5,0.84,2281.769231
4835,3,0.15,2281.769231
4836,0,0.12,2281.769231
4837,3,0.12,2086.461538
4838,0,0.17,2086.461538
4839,0,0.01,2086.461538
4840,0,0.02,2086.461538
